"customer_id","is_churn","city","age","gender","registration_method","registration_date","plan_list_price","avg_amount_paid","auto_renew","times_under_paid","num_transactions","num_payment_methods","common_payment_method"
"KkTksNXzUjSOHgq3/vxEs+PmQCZPcYzoHTo7P3aG7dA=",0,1,NA,"",7,"2016-02-25",99,99,"YES",0,13,1,41
"d/P66QqJ/dsIUoJErKs4/fa0o1QhqcsSvXCpSiRS928=",0,1,NA,"",7,"2016-12-09",99,99,"YES",0,3,1,41
"3B2RHjfxdxHwJiAhkp+8iRAP8JtgJBbnDnF3k55cVtg=",0,11,25,"female",9,"2017-02-21",0,0,"NO",0,1,1,17
"8i9VGc9KtTF0FsrK72EqQqGKymcEqIY6QVr43F7abXg=",0,1,NA,"",7,"2016-01-27",99,99,"YES",0,14,1,41
"eXU9UrS3sTnaWAXWP2ke1NRMICujKEbtxdaR+v+XiMM=",0,15,37,"female",3,"2014-03-03",149,149,"YES",0,18,1,40
"sjZtl7VpGJMvDqGhaBOQtMq11SmmqbZFQfNlEEqxXf8=",0,1,NA,"",7,"2016-07-25",99,99,"YES",0,8,1,41
"bt7XS3pU/1Ue/eukYOKfX98Y+s8zex/cYg1gNOaJBLA=",0,16,22,"female",9,"2009-07-15",162.5625,162.5625,"NO",0,16,2,38
"bJJoVtbwOSV81cFxWDhMIwaDmJyFi0fXVpdjn4+oLlY=",0,5,31,"female",9,"2012-10-18",143.481481481481,149,"YES",0,27,1,40
"d0+tVmrTBfhcpg6SLeVwEzDwXuAGiDsmYhDcSA3HxQU=",0,1,NA,"",7,"2014-02-13",130.068965517241,135.206896551724,"YES",0,29,1,41
"IyFHFcyyXBvAHZAq/eBSgRKPriXpjISXKLKI14hZR/Y=",0,1,NA,"",7,"2015-08-22",99,99,"YES",0,19,1,41
"Mkf/uEExw8ZG8pvH4F6YXrMe+ZtRLbIr2w29eetinX0=",0,5,29,"female",9,"2005-10-22",141.55,149.05,"YES",0,20,2,40
"Txv28kh35qRZwU6pKBhX5iUwSNW0jMRE9Cf5qmIlAZo=",0,1,NA,"",7,"2013-12-11",143.269230769231,149,"YES",0,26,1,41
"DGYbj3TJNpBDyImMB0d5RcKnWnPewWoXV0Km9PjAExw=",0,13,35,"male",9,"2008-06-25",149,149,"YES",0,26,1,40
"IBB0ekfaFzEeELS0/mpHsx8AizmDjmnsKaYTXyAMYFo=",0,1,NA,"",7,"2015-10-27",99,99,"YES",0,17,1,41
"hfq1PWwLmeX+41kxNV16uGKn/QonDxcFQAfecfMpIO8=",0,1,NA,"",7,"2015-10-28",99,99,"YES",0,17,1,41
"64SujP/ERlBMDCGf/WbJDywPy+VNNzMXoThgWH6DNBc=",0,6,31,"female",9,"2006-04-29",156,163.5,"YES",0,20,1,36
"DayR99M53BSzcxcP1z6o5unFrfKGZH+ZDfJH8aghEC8=",0,13,15,"female",4,"2016-10-15",180,180,"YES",0,4,1,36
"ea65ige3p5RWRgZ+zuixMycLYlmgv3zKiqeii7Ca790=",1,13,18,"male",3,"2015-11-12",149,149,"NO",0,13,1,38
"9XMiT8vUuaJ+/uUJ8ourQ9G0GGxUif2M6Qook3A9rbY=",0,1,NA,"",7,"2013-09-02",104.555555555556,104.555555555556,"YES",0,9,2,41
"yMLMtCi+pwG8kdo2AOY39+382BYguDT8l5hDgMxuLmw=",0,6,22,"male",3,"2014-11-05",142.681818181818,149.454545454545,"YES",0,22,3,28
"pg9f4KDfwbktBedFj7OH5wU+lv8k2OSC7/Vb1n9kznM=",0,4,NA,"",7,"2012-05-18",143.678571428571,138.357142857143,"YES",1,28,3,40
"Z4uwbSXMDwqkurBQNWJibyD4+gXhVzoRpuQxQ2rMcBA=",0,5,NA,"",9,"2012-08-17",143.269230769231,149,"YES",0,26,1,40
"CSIIAfd40ptDBV2YrqWz/CcA1EICOLGIgg7EE6v1HeI=",0,1,NA,"",7,"2013-03-08",128,130.379310344828,"YES",2,29,1,41
"TbHSSQ2LGReHmKlwP4ZGVGVAaJq4fdhT5z5BoPMASCk=",0,1,NA,"",7,"2013-10-26",143.269230769231,149,"YES",0,26,1,41
"3Bpy3119Vdnx4o9Jeq1BhPPMqWAvJr41OX+HnWRf5J8=",0,1,NA,"",7,"2014-05-06",99,99,"YES",0,4,1,41
"dreTZ5wD7aqR120E9GXeC5GsDjyC+PQpzDT3gFRF+ms=",0,1,NA,"",7,"2016-08-14",99,99,"YES",0,7,1,41
"aOQeqD017ZCqz0mJ+Q7z8GTJ3V8jJrnqbuBsUvpquTs=",0,15,44,"female",7,"2010-08-05",109.7,113,"YES",1,30,1,41
"C2L9kwKNKtW/C2b4RMDS+I5jSVLv/JEjV4Q9QdOgmRI=",0,1,NA,"",7,"2017-01-26",100,100,"YES",0,2,1,41
"MIGA/XIIXS8MhvHmALMChnONN+9P3Zxl3D3IQqQOjWA=",0,22,NA,"",4,"2016-03-04",149.083333333333,149.083333333333,"YES",0,12,2,37
"3HH9N2h8hYV4rGXc+MMDYIGNAb0e3k0rVwVrl5bmw0Q=",0,13,20,"male",9,"2009-04-23",141.157894736842,149,"YES",0,19,1,39
"EPPSHC1v2NsckeCSlA6cr3mlebAybJiEheI/M1NKbRo=",0,4,56,"male",7,"2011-05-31",99,99,"YES",0,16,1,41
"bg7HJXsPvOChYP3UHqei2cAYg11Yoi7cyh4Fsfj8REU=",0,1,NA,"",7,"2014-05-01",141.55,149,"YES",0,20,1,18
"TYUmEfMYwa1hlQRFkFTNa1mq9BZEE5cwkef1GErVzVw=",0,1,NA,"",4,"2016-08-21",180,180,"YES",0,7,1,36
"vMk/AZUOBdE2L/MX5cV4owv3OvD9gw9lwj3CTeFSxpA=",0,1,NA,"",7,"2012-10-06",143.269230769231,149,"YES",0,26,1,41
"7401fg6uPiM3kdag53WhXTsyx3lX9kAMOGVrxQLIjeU=",0,1,NA,"",7,"2014-01-23",149,149,"YES",0,26,1,41
"jvYuGMCueOxqc7CJJ5n+b7hJriVhpbr3KlMddwsXnAw=",0,13,29,"male",3,"2016-02-03",149,149,"YES",0,9,1,40
"wRvBloKayVxf6RiPjInuRAiNELNX89LyBqdKBC+9beE=",0,13,39,"male",7,"2010-10-26",124.038461538462,129,"YES",0,26,1,41
"t7OGvgd02ffDbXgW3ks+/9CePIstdLyokCvhS89ljKs=",0,22,20,"female",4,"2016-07-11",180,180,"YES",0,8,1,36
"oLUulTDRlltZcmZNfwscX8o7CfQtP4wXByE+FqD9wcA=",0,13,41,"female",9,"2007-04-26",140.722222222222,149,"YES",0,18,1,37
"L0wSTt/YEgjtpF2xVpXqbkR0LS9Ak7CdgCZapghV6lE=",0,13,38,"female",9,"2007-04-25",141.157894736842,149,"YES",0,19,1,39
"r9TFQZ5mK9b0eFYrQ1Z7ccsTXWf7q2TM7pZyvthntoY=",0,14,31,"male",9,"2007-04-28",108.363636363636,149,"YES",0,22,1,34
"ES/pQ76rp9bYyJWMR7a4E4MEb97MpC/rIILSMkSTeFk=",0,12,19,"female",3,"2012-07-19",149,149,"NO",0,5,1,38
"iEAp/bHb6gC2z0CQRZq3nPnOKCkkcSZAR0UQLKiiI1w=",0,1,NA,"",7,"2010-10-24",149,149,"YES",0,26,1,41
"Pw+y1MUozbLmbbPfYeoPxQ6Vb7dHRVHAJNYPWxaRRXQ=",0,1,NA,"",7,"2015-11-23",99,99,"YES",0,16,1,41
"nqu8gfjjbRE+eWBcfnK9Mz7o5FtXV6wbuf2WPU+cU/Q=",0,5,30,"female",7,"2017-01-23",100,100,"YES",0,2,1,41
"3JFnYrv7TWkihqWizi19gfeJZKS9lCDG7tZ/Wz5kWuU=",0,1,NA,"",7,"2013-10-17",104.555555555556,88,"YES",2,18,1,41
"XbFEJZwuPq0JBKCD4XDEaTEstm5hk+LClSv42yzXHkE=",0,1,NA,"",7,"2016-02-10",99,99,"YES",0,13,1,41
"D4gQANfX54+QGO8JVaGdxiVXsl7b5US6EzpUk486Xh8=",0,1,NA,"",7,"2013-07-23",149,149,"YES",0,26,1,41
"rGhWxTA9+FI1O8PMRXidBc5Wg6ZmAb7Ld1VHLcnvW6g=",0,1,20,"female",7,"2015-09-02",120.052631578947,120.052631578947,"YES",0,19,1,41
"qRwkTAsbAmcrb85MKENc/zSTPVwB6RIpLatcnWyHAis=",0,1,NA,"",7,"2010-12-01",123.84,129,"YES",0,25,1,41
"ddu/ntb1ZfeGJV4RHnj5bUTgfwoRLGg9Z3NtfplnfuM=",0,1,NA,"",7,"2011-06-09",124.038461538462,129,"YES",0,26,1,41
"WRgEYIaQhG/8kMFp9OR/Tt60xgR/59YesPpeMbIcvqU=",0,13,32,"female",3,"2014-10-12",149,149,"YES",0,26,1,40
"lBcxsr4fonpZxvdytSABBH/LTW079eHh8lzhpXGOwk4=",0,13,38,"male",7,"2012-12-25",124.260869565217,129.869565217391,"YES",0,23,1,41
"ngITTLG4pRtaRd2rvdMmgE5fiTK7Kpky21fXZMEvfaY=",0,1,NA,"",7,"2016-11-13",99,99,"YES",0,3,1,41
"AeCapRLAM6wiojm8NBxccjzctrQZp5+z3HnMpaFXpV8=",0,1,NA,"",7,"2015-11-14",99,99,"YES",0,16,1,41
"mR47mttOEVf0n525i2ElnzGEKV+JkqCZwwFncWWFr1E=",0,5,17,"female",3,"2014-04-26",180,180,"YES",0,10,1,29
"k6Uy16Gncs8eZZGQhx8eyTjIiSQoDbRxj7iOWUB4/L8=",0,15,26,"male",3,"2013-03-20",149,149,"YES",0,14,1,39
"i690LcTrf1/wjdwPm+ZnFqd50rotmUGuSOweojzUk+s=",0,13,25,"female",7,"2014-01-14",119.714285714286,119.714285714286,"YES",0,28,1,41
"c14cmwo2KvZtrJubw3uJgg6MWJ4ieqTulbhlNDklKUM=",0,1,NA,"",7,"2016-03-01",99,99,"YES",0,12,1,41
"pqV5n70aT6ZiJBlpwJWP8e16mo+nzwv92BDtj8vSNIs=",0,6,38,"male",9,"2007-03-28",141.55,149,"YES",0,20,1,39
"kUT2E7s0WQExN67jbocQTLuXNjo5Vvq/M8ZbVGjFGSM=",0,1,NA,"",7,"2015-07-30",99,99,"YES",0,18,1,41
"nrc7RCheu3IDGMnhjNdoBKu05p08IpBRJM/0PQJisjA=",0,22,NA,"",9,"2012-01-21",149,149,"YES",0,18,1,37
"MKft/j3RxlNV/YeGhZN711H6LOi6MDsFoNkbe71KVQI=",0,1,NA,"",7,"2016-12-14",99,99,"YES",0,2,1,41
"Sb1OLNxOAVcaN9wf+wrU/Zjx5nICXOJRhOW+u8owB+A=",0,22,32,"male",9,"2007-04-12",108.363636363636,149,"YES",0,22,1,31
"WW7PH4xivf05GNtlRdKvIXzxhHjx++FcDQi/b1R7ZgI=",0,1,NA,"",7,"2016-01-23",149,149,"YES",0,14,1,41
"f+I+/SDcRXN6BaaGmNFOf1+GdFALeGP0uuW6GJxjUXc=",0,5,22,"male",9,"2014-09-08",149,149,"NO",0,6,1,38
"2YIi0ec971cONEgGoMu4yIHI4gifI2ULSB7DvF5EDdQ=",0,1,NA,"",7,"2016-10-13",149,149,"YES",0,6,1,41
"ZXgX92K6ROWqYChWVroxxSnPazmWPF4kEOwdZHOp2N0=",0,17,32,"male",7,"2013-02-27",156.148148148148,161.666666666667,"YES",0,27,2,41
"gcQGoiousJ0851Rq7mC8RdWTxqLRcEF9aSAiQkjNHQs=",1,1,NA,"",4,"2016-04-15",407.666666666667,407.666666666667,"NO",0,3,2,38
"Qc2sr0r4q/EgFfHWo6qVien3VX2QgKVCaRYAZQn1jsI=",0,1,21,"female",3,"2016-06-24",149,149,"NO",0,5,1,38
"Av42rD6Sz14Lu11x0OmSZfvsgERctElh7o/1VIr4ows=",0,1,NA,"",9,"2016-04-25",149,135.454545454545,"YES",1,11,1,30
"qj2EqGSMNiMSeoiiDocK6eqA2sRK6iE2y4cyfCzaPus=",0,1,NA,"",7,"2013-06-21",155.620689655172,151.448275862069,"YES",8,29,2,41
"HfVMk9KWlEF49K6M2PPIemomm/owE/77Jg7vbHTOO38=",0,1,NA,"",7,"2013-06-30",99,99,"YES",0,8,1,41
"/Y3EmdL8rddZRURORajPTVJLbsmyPmEWSNn2rxLBG/8=",1,1,NA,"",7,"2014-11-16",140.722222222222,149,"YES",0,18,1,41
"4TuvmCOka7VLCyMhznRJfv4Y0YME/ezUnT4aG5rJpTs=",1,1,NA,"",4,"2015-11-08",168.461538461538,168.461538461538,"NO",0,13,1,36
"ACg+QcFsX/YqcJDti0JqUukYU3E4cTdZ1ayzYRKLysE=",0,15,20,"male",3,"2016-06-09",149,149,"YES",0,8,1,39
"R7ke/oNUUcJ4XqdaiNFBPD0O1s66VeFpSN8YwpANBjU=",0,1,NA,"",7,"2016-08-07",99,99,"YES",0,7,1,41
"qk89sWklMzRa1V5mKW/5WYYlNszkHrn8KQzF73pMRxI=",1,1,NA,"",3,"2014-03-30",140.705882352941,140.705882352941,"NO",0,17,2,38
"z2So/Zk0BLMOElOQlXrc2eI4gfEJlv095gFx93aGkAw=",0,13,33,"male",9,"2008-01-22",108.363636363636,149,"YES",0,22,1,33
"pSyTmxjkohrY0uThCsDK+yg7gQs9e2qhZZRhf49G83Q=",0,13,30,"male",9,"2013-10-23",108.363636363636,149,"YES",0,22,1,33
"VEuoNz80hdIQw9J1Mg9UaQXw9H6VncbxIUeeK+cJwFM=",0,22,22,"female",4,"2016-01-04",894,894,"NO",0,2,1,38
"CbbBmj5Yvg8XvlhaB/3ok6L4vusFBgh7pfOaBzcVzoE=",0,5,42,"female",7,"2013-04-10",127.628571428571,130.142857142857,"YES",6,35,1,41
"6mzz+Nc4T2d5gCLFy3xch2QiEuG0bgOsEpDX4dElq8Y=",0,1,NA,"",7,"2015-10-30",99,99,"YES",0,16,1,41
"Nj2l6u+1RJW6iY2ZXBJw18/5kkn9kE9L6OYirGxkG4k=",0,1,NA,"",7,"2015-08-05",99,99,"YES",0,18,1,41
"2KdGd2H/70AUnU/E5xL6q9KgASvvC0twyybBNUWeQ8I=",0,1,NA,"",7,"2015-03-05",106.730769230769,111.692307692308,"YES",0,26,1,41
"0CHCNCgrFxkQKyz8APpuQLgRwptNKMX3qpSOmVku1UA=",0,22,26,"male",9,"2012-06-12",108.363636363636,149,"YES",0,22,1,34
"RHkAvD2QbZwviGfqD31iLPfT17A551OXhWVLsPE9Goc=",0,1,NA,"",7,"2015-04-30",125.714285714286,131.857142857143,"YES",0,21,1,41
"pX0VAPrqOvuKF3fAwJrSq135S9dJxOe+Ccq2mWLjXEA=",0,13,28,"male",9,"2008-03-08",141.157894736842,149,"YES",0,19,1,39
"RMwcZR7rucY62NIJe5Arz9roqZiw+dRfwx9HctweAHI=",0,13,27,"male",3,"2012-08-26",172,172,"NO",0,15,1,36
"uV71RNVIUj0DmjkvLpXXJ3VVR+4TSTiMc1b5BCPzUA8=",0,13,29,"female",9,"2008-03-20",149,149,"YES",0,10,1,31
"FFpAMEPsGsDuDOgQuYxwn1Kd7dIIPZKaDjvqTdZfqjc=",0,4,22,"male",9,"2013-06-26",108.363636363636,149,"YES",0,22,1,31
"RMmCu/teDAcmAk5wquQYgv+BQ4hv7nX42BfmhAVGokw=",0,1,NA,"",7,"2016-02-10",99,99,"YES",0,13,1,41
"5fvOihSpQ7JwUhCcpW7dDSCHVgfJUL77nbQbIevJJ5k=",0,1,NA,"",7,"2011-02-01",123.84,129,"YES",0,25,1,41
"q9FFny05sNeW2zQx3mTHbgPNd7cB3HfWO1P7BZYDcOw=",0,4,36,"female",3,"2012-12-31",135.666666666667,135.666666666667,"YES",1,15,3,36
"YUikSVcRB/k1PaUCvb41BGg4Gz4gkt0wObhyms3L8yY=",0,5,NA,"male",9,"2014-03-29",140.722222222222,149,"NO",0,18,1,38
"dYVn2ycoPpydzhSuet29RUhK12K1jfH4QrTYIiMQTMo=",0,1,NA,"",7,"2012-02-21",149,149,"YES",0,26,1,41
"y+QmjySUGAa7kOKbLTLpJiorFxpSo+MX1KWXkBWbTx8=",0,1,NA,"",7,"2013-07-28",143.269230769231,149,"YES",0,26,1,41
"w3wsySJZ39lqiUytWdko9yl2h/BHYZHHKBOqal6m5ck=",0,1,NA,"",7,"2013-08-04",143.269230769231,149,"YES",0,26,1,41
"fHnf0EV1Py/8qLL0C0dGSrGcsP8ch/1TXFY4IF4C5tg=",1,14,NA,"female",3,"2013-10-29",165.555555555556,165.555555555556,"YES",0,9,2,40
"wFluyFo7xThO/z5QIOCtX4J23FDB1ZH8+1bfZvbw0z0=",0,1,NA,"",7,"2011-04-01",143.269230769231,149,"YES",0,26,1,41
"Tizxn9yxDTTK+0qGeINI0kwqWXfhbXltz7TBBlnWGt8=",0,14,52,"female",9,"2009-06-03",154,159.730769230769,"YES",0,26,2,40
"WTVTM0ybAHyqSn48eSQOwnL459rU3gQ4OAVT+ONHacM=",0,4,24,"female",9,"2011-09-25",137.2,152.1,"NO",0,10,2,38
"TNyKuxA1rLa3HBlEJxMLDt+jBaU1HHHVk15nCcXn5kQ=",0,1,NA,"",7,"2010-09-17",147.846153846154,137.461538461538,"YES",9,26,1,41
"9ZRHlJoRtKHlW+xT4mIvjYc7xSAkzdR3S/DNVOH+3zc=",0,5,38,"male",7,"2011-03-27",149,139.769230769231,"YES",8,26,1,41
"+ncT9q/vJYNF+8KnAogODvsCnee+RdpCodRzGkD3NRQ=",0,5,52,"male",9,"2005-03-13",108.363636363636,149,"YES",0,22,1,34
"AO5PF0vS+ld7ISYtFi0c+vgprnlL1qwf2q7bI8kzJ48=",0,1,NA,"",7,"2014-12-01",134.592592592593,140.111111111111,"YES",0,27,1,41
"zRFGsjhaiby+nBdK9c0sKfs5MR1dEX87bHUQEa9/g1o=",0,21,20,"male",3,"2014-03-11",242.125,242.125,"NO",0,8,2,38
"CsnTx2zUX1X5NUdLiBcbg7iALTAeL5Ye+n0UrMBS70c=",0,1,NA,"",7,"2016-07-13",99,99,"YES",0,7,1,41
"QXffkT/9aOQDMdSjFrpXyJS4sNQtUpYWZZqlTEk3VyI=",0,1,NA,"",7,"2015-11-12",124,124,"YES",0,18,1,41
"eZKbJdvipWKIqzPF8+8StRRGjKICNlM6HidhwG/vZq0=",0,22,23,"male",9,"2016-12-17",149,49.6666666666667,"YES",2,3,2,40
"JHfXGgYSa6onFBMsW1PfoG301/Szno1qyMxwiZIUW9M=",0,1,NA,"",7,"2015-02-22",139.4,139.4,"YES",0,25,1,41
"+kC1kytfH9Ty3NqrGU092J0F/IKvp7L3cojlLO/viLM=",0,13,31,"male",9,"2006-04-26",108.363636363636,149,"YES",0,22,1,34
"PvjjKO9n30vQm0MuhcqbRxUD/UBEYNKCS/FRRvTwUHo=",0,5,52,"male",9,"2016-09-19",149,149,"YES",0,6,1,40
"rnUhGveFMOnRl0krsRcIF/7RJzxMiCMbP6XjZJ+cYfI=",0,13,19,"male",9,"2014-11-14",149,149,"NO",0,12,1,38
"HcLaE3NxXOg5i7J999dBAM/aqvzV1wCYG+VQU7b3hLs=",0,1,NA,"female",7,"2011-10-15",140.428571428571,140.428571428571,"YES",0,28,1,41
"HZkatxyiFM53ryHK2lyNCvtBQtZZZIH9BmS5Pz9HYLU=",0,1,NA,"",7,"2013-06-10",99,99,"YES",0,18,1,41
"/x1xz8LWDhljjJjsGqvsGL0fwuzFVaXrSbSbxxR4QAE=",0,1,NA,"",7,"2013-07-14",99,99,"YES",0,15,1,41
"1VilnbLVqh2YpfS3sZxql1jk0Ojf0//7rCD73YEzEcc=",0,1,NA,"",7,"2016-09-30",99,99,"YES",0,6,1,41
"j5cKi1NmtsPOf1kx42hS5RLhjpAxgFZomxRmdb+f3gE=",0,1,NA,"",7,"2010-11-09",143.269230769231,149,"YES",0,26,1,41
"DP9txkX5sDxZOBqNvYdzTQqG/1E/l7fxoe9Gy4GreD4=",0,5,33,"female",7,"2013-04-01",132.37037037037,137.888888888889,"YES",0,27,1,41
"dWB3ePMU9CoFSd6ADXzRj5xWxeQpGA8MOjYok9zOg9M=",0,13,23,"female",7,"2014-03-21",134.185185185185,134.185185185185,"YES",0,27,1,41
"ojGhNOh8PRWj13a6cNCqP6x7fX4eI1zt7I0LukIpwtk=",0,5,NA,"",9,"2016-03-09",149,149,"YES",0,12,1,37
"aA2LJF7AFhltMSgjbE6nQOHKTOX/wFzLKzIZCSaAGHo=",0,1,NA,"",7,"2010-05-03",138.913043478261,144.521739130435,"YES",0,23,2,41
"irl5oJJ50v0ZehkkyK/f0+h7DTMjsThE/aICGnFd7vo=",0,22,NA,"",9,"2016-10-04",149,149,"YES",0,5,1,39
"c3A+mDIU5PNW0IkGajElw6IZMILXJnx2xPibgf1pvu4=",0,1,NA,"",7,"2016-01-07",142.75,133.4375,"YES",1,16,1,41
"SZacM9B/C+qarKve/K+54k80d6Sbitkb/DkyRjUsvO8=",0,13,37,"male",3,"2014-02-08",149,149,"YES",0,26,1,40
"z/YUUeRPLDfwUib4AlEBE7kU9sKSTFPoJ/dhb43FoEo=",0,5,28,"female",3,"2015-10-05",172,172,"YES",0,15,1,36
"YwEaUJqDoIg9HxsEyYk0my2w7op/A3h1i9GSfdBEBt8=",0,14,57,"male",9,"2016-08-29",149,149,"YES",0,6,1,40
"ohvDGvnNcXCeSHaDYSI+h2btqlaPBRkPMXNbW1lXW+o=",0,1,NA,"",7,"2015-11-14",99,99,"YES",0,16,1,41
"RBdZz8XqWfZN9lHkMSnMNJEfhp0Fs13XCzO6VyLWxn4=",0,1,NA,"",7,"2015-12-02",149,149,"YES",0,15,1,41
"ea7in9QoRq9UnVijdWqpG9uH4uzu5TmhVcYjNLJOrEI=",0,13,33,"male",9,"2007-05-04",143.269230769231,149,"YES",0,26,1,37
"8f/4dEZw2m8uPBD3talxTso4EpJ/DmBYifs8bE7Ui/o=",0,1,27,"female",3,"2015-02-05",180,180,"YES",0,3,1,36
"ZjPizWDNW1f8EJzpDhm7B2gWRu1BxMHWnHfUAlX1sb0=",1,1,38,"male",4,"2016-01-20",90,90,"NO",0,2,2,29
"/ia1P+O1pg3p+WXjipUP0m/lC8YQFGaFEfT1YvE70hU=",0,1,NA,"",7,"2015-09-23",99,99,"YES",0,18,1,41
"uJm6wCc4cE10qaAxbRU5eFuiPXVkzkPd2MmiIlImWY8=",0,1,NA,"",7,"2015-10-11",99,99,"YES",0,17,1,41
"W2MgTnn2Aa3DKrH68NuEUeb+/cJR8VRWuAjYGe1PzI4=",1,6,27,"male",3,"2016-11-27",180,180,"NO",0,2,2,29
"lRtWLoS7nFRqvfJw2k0Do3cIR46riaJO93KqFLQiQdo=",0,8,19,"female",9,"2014-10-30",258,270.5,"NO",0,12,4,28
"7xtd1fCyaKKf/vsyNAbt8pgRJDfI3XLMK3mTAFfCqDI=",0,6,25,"male",3,"2015-04-15",149,149,"YES",0,9,1,39
"OITAoa81BwZf4d6mRv9aEtRfGwAov3LWsXb1rhkRp1w=",0,1,NA,"",7,"2012-06-22",149,149,"YES",0,26,1,41
"Agd90ijm/gGYRcrARJuUYsn4dV/WgXngO2jFWEj+XSw=",0,15,46,"female",9,"2012-05-28",143.269230769231,149,"YES",0,26,1,40
"wU1W4Sl5bgRS+CkT+XGqVK13/aD8MfmVPJnMYZLb2o8=",0,1,NA,"",7,"2013-05-30",99,99,"YES",0,6,1,41
"UhTxdmNqBkbirJGhTCKkdwOYQW0gH+VvcAGl54cyCEA=",0,1,NA,"",7,"2011-04-18",123.444444444444,123.444444444444,"YES",0,27,1,41
"ooG0SXTNGaYyTQmRvxCShLNdR6mU2bohFdKNsWLG1C0=",0,1,NA,"",7,"2016-07-29",99,99,"YES",0,8,1,41
"bMnNghEm7dXH5K7IBym4o3LrLTt/soUM4QPwcECF55Y=",0,22,34,"female",9,"2007-09-10",143.269230769231,149,"YES",0,26,1,37
"q3tRO2TIVSvwrNpzv11P+2o2AJEr7Qqmh5yPO0FetEc=",0,1,NA,"",7,"2013-07-09",144.555555555556,144.555555555556,"YES",0,27,1,41
"hQaqm8/4xL0iaVfUTQUKSA+ba+iafqDZLstm27YveG4=",0,1,NA,"",7,"2016-07-24",99,99,"YES",0,8,1,41
"UpjI+64mS2ULOkU6ydjYgAyyhfLRZeVyQwJb8v9qO3Y=",1,1,NA,"",4,"2016-06-27",477,477,"NO",0,1,1,38
"L0iT+9vokcSZBiMDH8K5KgLn/6BLYHmI/Wh/9QaDqVM=",0,4,24,"male",7,"2015-03-04",134.458333333333,140.666666666667,"YES",0,24,1,41
"dGgLfxOzNvTKUEBM7X7FOcATL8vrDo5mjR4NOWK7pKo=",0,15,27,"male",7,"2016-11-17",99,99,"YES",0,4,1,41
"KNv+RiuFrF74jTl1W75PhpWuuYjnS87T/OJp6RXqHIM=",0,4,20,"male",4,"2016-01-17",149,149,"NO",0,12,1,38
"LK1PTpPbUyftI+++bcI0k24ojPEZcu/v5Cbt9kFztmA=",0,5,28,"male",7,"2014-11-20",141.962962962963,131.962962962963,"YES",9,27,1,41
"QC1lAyIm/XEyRParqxVXEyGFsKPPWze8cAHEE/2llG4=",1,5,18,"male",4,"2016-09-26",149,149,"NO",0,3,1,38
"VaLauvCeLl6dXje32IC9ytrSgGokluMpMyiqexjuNlM=",0,1,NA,"",7,"2013-08-27",99,99,"YES",0,14,1,41
"RMpRKms3s29dy7DCx+ws3MyVr/H4mlFE05TUZxh6xtg=",0,14,30,"male",7,"2014-12-24",131.535714285714,127.214285714286,"YES",8,28,1,41
"idxBc+54hjIQ3X6Fc+EQlhoNoYgllQJNdH7LP6gfmdc=",0,13,39,"female",9,"2006-12-24",141.55,149,"YES",0,20,1,39
"qy9L2a2neSr9HB9LofygKwbnFh8qW7jJcBIY11iphWY=",0,1,NA,"",7,"2013-12-06",99,99,"YES",0,17,1,41
"VB/cEQdcGz4+/+ZTDXDgJK/CbAoC2k7q6ZnQNsAWcc4=",0,1,NA,"",4,"2017-01-22",180,180,"YES",0,1,1,36
"eixA7pYZbC/OKhhJWDY5/OAlWkZTzYxXaDPQ+owYPek=",0,13,37,"female",9,"2012-02-25",141.157894736842,149,"YES",0,19,1,39
"qruXjbn+MaOHuC1TM9e4bWEh8h7WH2MIr5t239QBiqw=",0,1,NA,"",7,"2016-06-26",99,99,"YES",0,9,1,41
"jNALNlYmZXjG2nA7/oqu2/E7aswItgyi7niRAkqEei4=",0,5,49,"female",7,"2016-01-11",99,99,"YES",0,14,1,41
"YbahtdFO6Wgv8vMyde8hLqIJEzZi058LuUt4WA1umno=",0,11,38,"male",9,"2008-08-11",141.157894736842,149,"YES",0,19,1,39
"9ODoNXNWOPGMaev9f0j2n8/QfRO6vGy1CRdApmdcRxQ=",1,1,NA,"",9,"2015-08-07",630,630,"NO",0,3,1,20
"7QJisfC0nAEukSINzvysSfLsL3/zPh7GaWc65qc4bGY=",0,5,36,"male",7,"2017-01-18",100,100,"YES",0,2,1,41
"fp1Xtrdjgs5LBGJP/W6L43hvJ8o5vXhY8NNKK/iAGAA=",0,22,NA,"",4,"2016-12-12",149,149,"YES",0,3,1,37
"8z8Jq6FY7YFx4q3+NQXbmlFnyT1EJDNEsKMgm28TBP0=",0,1,NA,"",7,"2016-01-21",123.375,123.375,"YES",0,16,1,41
"NoPT+1Dywg+B3zdPhgvC2oBDM42F2RQlpU94lqy24qM=",0,13,31,"male",9,"2007-09-26",108.363636363636,149,"YES",0,22,1,34
"n7lISdC5hCFRB2l4esZeWahbynQctHak+6GouKZBoUY=",0,1,NA,"",4,"2015-10-18",168,168,"YES",0,15,1,36
"LUKQFExhURT73z06eS05L0zw2Wo507OxYTLw78bjD90=",1,4,20,"male",3,"2015-07-06",170.866666666667,170.866666666667,"NO",0,15,1,38
"gpAeAZpVY5c48bZ4KmMWCJ/7Y9jyyQkWEPTYLVr3Ur8=",0,6,45,"male",7,"2014-06-02",131.033333333333,136,"YES",0,30,1,41
